"r","gs_nonparam_delta","gs_nonparam_delta.s","gs_nonparam_R.s","gs_nonparam_var_R.s","gs_nonparam_normci_lb_R.s","gs_nonparam_normci_ub_R.s","gs_nonparam_quantci_lb_R.s","gs_nonparam_quantci_ub_R.s","gs_param_delta","gs_param_delta.s","gs_param_R.s","gs_param_var_R.s","gs_param_normci_lb_R.s","gs_param_normci_ub_R.s","gs_param_quantci_lb_R.s","gs_param_quantci_ub_R.s","cc_nonparam_delta","cc_nonparam_delta.s","cc_nonparam_R.s","cc_nonparam_var_R.s","cc_nonparam_normci_lb_R.s","cc_nonparam_normci_ub_R.s","cc_nonparam_quantci_lb_R.s","cc_nonparam_quantci_ub_R.s","cc_param_delta","cc_param_delta.s","cc_param_R.s","cc_param_var_R.s","cc_param_normci_lb_R.s","cc_param_normci_ub_R.s","cc_param_quantci_lb_R.s","cc_param_quantci_ub_R.s","ipw_nonparam_delta","ipw_nonparam_delta.s","ipw_nonparam_R.s","ipw_nonparam_var_R.s","ipw_nonparam_normci_lb_R.s","ipw_nonparam_normci_ub_R.s","ipw_nonparam_quantci_lb_R.s","ipw_nonparam_quantci_ub_R.s","ipw_param_delta","ipw_param_delta.s","ipw_param_R.s","ipw_param_var_R.s","ipw_param_normci_lb_R.s","ipw_param_normci_ub_R.s","ipw_param_quantci_lb_R.s","ipw_param_quantci_ub_R.s"
1,12.0681941193353,5.98487839765305,0.504078378382707,0.000433652814737113,0.463262687121942,0.544894069643472,0.46027930336552,0.543809911018223,12.0681941193353,5.976564656829,0.504767275225255,0.000365900853982065,0.467275346485091,0.542259203965418,0.463971493051744,0.541590769994821,12.0075769617038,5.8771992130518,0.510542449005645,0.000601053078215698,0.462490336614269,0.558594561397021,0.45561951145855,0.557066930059294,12.0075769617038,5.9299269284378,0.506151245388615,0.000662775907822961,0.455692153764878,0.556610337012352,0.452367273172042,0.553837010750234,12.007576961705,5.87719921305175,0.510542449005696,0.000716856118318385,0.458065078033706,0.563019819977687,0.4533657892411,0.561158792138338,12.0075769617038,3.67323764382438,0.694090018699063,0.00734158382782062,0.526151254761265,0.862028782636862,0.527056277975807,0.860507397440771
2,12.6098632292405,6.00681928381427,0.523641202556005,0.000380981448556395,0.485384460238156,0.561897944873853,0.486675057773443,0.559960384554841,12.6098632292405,5.9016956399635,0.531977823020452,0.000316045757610506,0.497133578410524,0.56682206763038,0.494285217293074,0.565843913343332,12.573347523913,6.08887128787544,0.515731886333761,0.00063282896968732,0.466425945819957,0.565037826847566,0.461893020758001,0.558443976409024,12.573347523913,5.96379041853304,0.525679982423884,0.000597972272183534,0.477751178132307,0.573608786715461,0.474107072452462,0.575020012819239,12.5733475239141,6.08887128787537,0.51573188633381,0.000636096532908173,0.466298816018281,0.565164956649339,0.462465335275243,0.559281005197218,12.573347523913,2.26258440331447,0.820049163596942,0.00591435111099941,0.669315719305321,0.970782607888563,0.651033892638379,0.958442269981445
3,12.8682759655391,5.97950957713857,0.535329395083574,0.000308081741709413,0.500926970474967,0.56973181969218,0.500124606880526,0.571032080629536,12.8682759655391,6.0408260328664,0.530564463410362,0.000338140146813624,0.494522832093242,0.566606094727482,0.490804336688645,0.561220561643199,12.84630745603,5.85063004952689,0.544567178580126,0.000469504725908515,0.502097785423994,0.587036571736259,0.496976729819475,0.58146520459476,12.84630745603,5.87402146123384,0.542746312016951,0.000427255583265986,0.502232795153136,0.583259828880766,0.501091837360312,0.579006391540326,12.8463074560299,5.85063004952689,0.544567178580124,0.000512700146053846,0.500187128094794,0.588947229065455,0.496972784805276,0.583790537942209,12.84630745603,5.20163536241869,0.595087118985535,0.00717364070941257,0.429080317470419,0.761093920500652,0.432376527108884,0.74918668348458
4,11.8333733828317,5.93433985428487,0.498508188468504,0.000416974298259303,0.458485089335717,0.538531287601292,0.4560796800774,0.535659883810052,11.8333733828317,5.90585177901896,0.500915623300844,0.000426046126946741,0.460459489015935,0.541371757585754,0.457518652401325,0.536640899517129,11.8912873086147,5.81902184221196,0.510648284648176,0.000585792127039931,0.463210124531698,0.558086444764654,0.457772731506597,0.555790217884872,11.8912873086147,5.753830086416,0.516130597378837,0.000571625499138393,0.469269563272769,0.562991631484905,0.466524125759067,0.558515817643611,11.8912873086155,5.819021842212,0.510648284648208,0.000640894662791384,0.46102912568134,0.560267443615077,0.460249010906806,0.557554415413885,11.8912873086147,3.10040781804452,0.73927063255814,0.00703099077272879,0.574922665876118,0.903618599240162,0.565757573412764,0.895062284241092
5,12.0401026741101,6.18080791884537,0.486648238296508,0.000444493406186007,0.445325534256184,0.527970942336831,0.44561210670617,0.524381732159727,12.0401026741101,6.05237622196842,0.497315231789272,0.000398471662568571,0.458190191994744,0.5364402715838,0.45520515960512,0.532404000795862,12.1915803797902,6.34252891469112,0.479761547140762,0.000606717427131379,0.431483543163092,0.528039551118432,0.424184064646321,0.523804434865909,12.1915803797902,6.12408435331233,0.497679204620255,0.000569447942861969,0.450907512141807,0.544450897098703,0.443583288545287,0.538750514076,12.1915803797904,6.3425289146911,0.479761547140771,0.000674794859561871,0.428846991928211,0.530676102353332,0.42527825915676,0.528001283315187,12.1915803797902,5.51945765385584,0.547272996452097,0.00757322871294531,0.376705369325345,0.717840623578849,0.375210354835407,0.720750031283104
6,12.203032944339,5.76574466144183,0.527515439174768,0.00043344991961505,0.486709297343014,0.568321581006521,0.481519491177771,0.561801727857902,12.203032944339,5.76912530691733,0.527238405957623,0.000356460708271678,0.490233278517003,0.564243533398242,0.489326783303984,0.562867093423033,12.4230280531946,5.81850373962645,0.531635627424167,0.000576597150753906,0.484571250084865,0.578700004763469,0.482000249558262,0.573980435476308,12.4230280531946,5.72376055115472,0.539262044113081,0.000430632983198406,0.49858871540427,0.579935372821892,0.498499318992771,0.579434926060232,12.4230280531967,5.81850373962644,0.531635627424249,0.000591259440076874,0.483976606609724,0.579294648238774,0.483196599267822,0.578921498435176,12.4230280531946,3.02481820608562,0.756515223733413,0.00578081964534009,0.607493088634165,0.905537358832661,0.610390487049712,0.901529245233291
7,11.9129152788871,6.0834625095992,0.489338892522746,0.000431608579238184,0.448619517306501,0.530058267738992,0.445468418179058,0.52808413341448,11.9129152788871,5.99513514142862,0.496753313435075,0.000413755271687513,0.456885002062322,0.536621624807827,0.458926550800604,0.536344930982193,11.6490625469208,6.03334220452673,0.48207487252942,0.000758925076282412,0.428079626691972,0.536070118366869,0.423744422098235,0.533001694360385,11.6490625469208,5.90338387313271,0.493230991819755,0.000640696055020063,0.443619521724977,0.542842461914533,0.440651473354636,0.540028547105766,11.649062546922,6.03334220452672,0.482074872529472,0.000680489239614675,0.430945942725458,0.533203802333485,0.42977575737091,0.530077368055425,11.6490625469208,3.45766720383854,0.703180647377287,0.00718199832002751,0.537077171356411,0.869284123398163,0.533928817959486,0.865281900989159
8,11.8224579083986,5.73442931002737,0.514954558987799,0.00040443816672135,0.475537688725477,0.554371429250122,0.475511290088701,0.550549782213284,11.8224579083986,5.73527384067347,0.514883124548984,0.000412110544830079,0.475094132741963,0.554672116356006,0.474797649181656,0.550275351651582,11.6921731332746,5.94536829125744,0.491508702147286,0.000677426585284249,0.440494959194744,0.542522445099827,0.437786968345007,0.536652007557099,11.6921731332746,5.93650642685324,0.492266633483333,0.000637154251702868,0.442792480905025,0.541740786061642,0.439901010079861,0.539948057725835,11.6921731332744,5.94536829125747,0.491508702147275,0.00071744953270292,0.439009615252058,0.544007789042492,0.434230889687558,0.538938633220217,11.6921731332746,4.86503748815903,0.583906478915054,0.00887177946308397,0.399293835833971,0.768519121996137,0.396779150670705,0.759516974830648
9,11.5046976373616,5.72293835242637,0.502556387588919,0.000446953184929771,0.461119503593785,0.543993271584054,0.45711633296039,0.540629682585009,11.5046976373616,5.76847956026023,0.498597899563475,0.000459992151805377,0.456560941415013,0.540634857711937,0.457371846534783,0.540151084066062,11.9088119332656,5.81309908567839,0.511865741246587,0.000744283846792881,0.458393871765153,0.565337610728021,0.456065738090443,0.56148111431527,11.9088119332656,5.82202392408141,0.511116309779113,0.00065257955926457,0.461046861660816,0.561185757897409,0.45751176010848,0.554558441543457,11.9088119332659,5.81309908567837,0.5118657412466,0.000610375960597278,0.463442396770712,0.560289085722488,0.461874954481935,0.559052140064652,11.9088119332656,5.20127227094213,0.563241715454997,0.00856079882935868,0.38189352885567,0.744589902054324,0.370458557210761,0.731135812976725
10,12.1665700007949,6.12870047197991,0.496267191856086,0.000423907989897888,0.455912700978468,0.536621682733704,0.455347469902757,0.535767566242584,12.1665700007949,6.14584152040638,0.494858327367134,0.000437766932760008,0.453849481383726,0.535867173350541,0.451614850970589,0.532315238663794,12.4966153813454,6.16535300361134,0.506638172379473,0.000550919189309676,0.460633703491635,0.552642641267311,0.458161850368362,0.550097431510212,12.4966153813454,6.12568448130994,0.509812513678367,0.000533621059691175,0.464536044481779,0.555088982874956,0.465222119885428,0.550676192586041,12.4966153813465,6.16535300361135,0.506638172379516,0.000627454623997266,0.457542045408563,0.555734299350468,0.457157485420117,0.55213014150543,12.4966153813454,4.04763295498856,0.676101661812304,0.00605187007361215,0.523625879883539,0.82857744374107,0.524724583711828,0.820080901502147
